"","ensembl_gene_id","external_gene_name","btaurus_homolog_ensembl_gene","sscrofa_homolog_ensembl_gene","mmusculus_homolog_ensembl_gene","hsapiens_homolog_ensembl_gene"
"448","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000027867","ENSMUSG00000079595","ENSG00000121552"
"449","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000028871","ENSMUSG00000079595","ENSG00000121552"
"450","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000027867","ENSMUSG00000034362","ENSG00000121552"
"451","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000028871","ENSMUSG00000034362","ENSG00000121552"
"452","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000027867","ENSMUSG00000034339","ENSG00000121552"
"453","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000028871","ENSMUSG00000034339","ENSG00000121552"
"454","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000027867","ENSMUSG00000079594","ENSG00000121552"
"455","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000028871","ENSMUSG00000079594","ENSG00000121552"
"456","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000027867","ENSMUSG00000079597","ENSG00000121552"
"457","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000028871","ENSMUSG00000079597","ENSG00000121552"
"458","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000027867","ENSMUSG00000094733","ENSG00000121552"
"459","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000028871","ENSMUSG00000094733","ENSG00000121552"
"460","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000027867","ENSMUSG00000059657","ENSG00000121552"
"461","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000028871","ENSMUSG00000059657","ENSG00000121552"
"462","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000027867","ENSMUSG00000054905","ENSG00000121552"
"463","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000028871","ENSMUSG00000054905","ENSG00000121552"
"464","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000027867","ENSMUSG00000095620","ENSG00000121552"
"465","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000028871","ENSMUSG00000095620","ENSG00000121552"
"466","ENSOARG00000020131","TSPAN2","ENSBTAG00000015961","ENSSSCG00000006748","ENSMUSG00000027858","ENSG00000134198"
"467","ENSOARG00000020158","PTPRB","ENSBTAG00000015296","ENSSSCG00000000504","ENSMUSG00000020154","ENSG00000127329"
"468","ENSOARG00000020178","ST8SIA1","ENSBTAG00000000593","ENSSSCG00000023576","ENSMUSG00000030283","ENSG00000111728"
"469","ENSOARG00000020185","","ENSBTAG00000005353","ENSSSCG00000020785","ENSMUSG00000026208","ENSG00000175084"
"470","ENSOARG00000020198","KCNMB4","ENSBTAG00000003749","","ENSMUSG00000054934","ENSG00000135643"
"471","ENSOARG00000020214","KALRN","ENSBTAG00000002640","ENSSSCG00000030362","ENSMUSG00000061751","ENSG00000160145"
"472","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000100342"
"473","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000100342"
"474","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000100342"
"475","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000100342"
"476","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000100342"
"477","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000100342"
"478","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000100342"
"479","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000100342"
"480","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000100342"
"481","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000100342"
"482","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000100342"
"483","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000100342"
"484","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000100342"
"485","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000100342"
"486","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000100342"
"487","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000100342"
"488","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000100342"
"489","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000100342"
"490","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000100342"
"491","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000100342"
"492","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000100342"
"493","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000100342"
"494","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000100342"
"495","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000100342"
"496","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000100342"
"497","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000100342"
"498","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000100342"
"499","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000100342"
"500","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000100342"
"501","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000100342"
"502","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000100342"
"503","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000100342"
"504","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000100342"
"505","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000100336"
"506","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000100336"
"507","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000100336"
"508","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000100336"
"509","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000100336"
"510","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000100336"
"511","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000100336"
"512","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000100336"
"513","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000100336"
"514","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000100336"
"515","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000100336"
"516","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000100336"
"517","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000100336"
"518","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000100336"
"519","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000100336"
"520","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000100336"
"521","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000100336"
"522","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000100336"
"523","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000100336"
"524","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000100336"
"525","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000100336"
"526","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000100336"
"527","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000100336"
"528","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000100336"
"529","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000100336"
"530","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000100336"
"531","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000100336"
"532","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000100336"
"533","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000100336"
"534","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000100336"
"535","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000100336"
"536","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000100336"
"537","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000100336"
"538","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000128284"
"539","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000128284"
"540","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000128284"
"541","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000128284"
"542","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000128284"
"543","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000128284"
"544","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000128284"
"545","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000128284"
"546","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000128284"
"547","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000128284"
"548","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000128284"
"549","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000128284"
"550","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000128284"
"551","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000128284"
"552","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000128284"
"553","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000128284"
"554","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000128284"
"555","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000128284"
"556","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000128284"
"557","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000128284"
"558","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000128284"
"559","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000128284"
"560","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000128284"
"561","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000128284"
"562","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000128284"
"563","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000128284"
"564","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000128284"
"565","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000128284"
"566","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000128284"
"567","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000128284"
"568","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000128284"
"569","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000128284"
"570","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000128284"
"571","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000128335"
"572","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000128335"
"573","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000128335"
"574","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000128335"
"575","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000128335"
"576","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000128335"
"577","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000128335"
"578","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000128335"
"579","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000128335"
"580","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000128335"
"581","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000128335"
"582","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000128335"
"583","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000128335"
"584","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000128335"
"585","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000128335"
"586","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000128335"
"587","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000128335"
"588","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000128335"
"589","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000128335"
"590","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000128335"
"591","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000128335"
"592","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000128335"
"593","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000128335"
"594","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000128335"
"595","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000128335"
"596","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000128335"
"597","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000128335"
"598","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000128335"
"599","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000128335"
"600","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000128335"
"601","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000128335"
"602","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000128335"
"603","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000128335"
"604","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000100342"
"605","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000100342"
"606","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000100342"
"607","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000100342"
"608","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000100342"
"609","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000100342"
"610","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000100342"
"611","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000100342"
"612","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000100342"
"613","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000100342"
"614","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000100342"
"615","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000100342"
"616","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000100342"
"617","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000100342"
"618","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000100342"
"619","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000100342"
"620","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000100342"
"621","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000100342"
"622","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000100342"
"623","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000100342"
"624","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000100342"
"625","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000100342"
"626","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000100342"
"627","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000100342"
"628","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000100342"
"629","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000100342"
"630","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000100342"
"631","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000100342"
"632","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000100342"
"633","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000100342"
"634","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000100342"
"635","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000100342"
"636","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000100342"
"637","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000100336"
"638","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000100336"
"639","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000100336"
"640","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000100336"
"641","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000100336"
"642","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000100336"
"643","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000100336"
"644","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000100336"
"645","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000100336"
"646","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000100336"
"647","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000100336"
"648","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000100336"
"649","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000100336"
"650","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000100336"
"651","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000100336"
"652","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000100336"
"653","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000100336"
"654","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000100336"
"655","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000100336"
"656","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000100336"
"657","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000100336"
"658","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000100336"
"659","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000100336"
"660","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000100336"
"661","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000100336"
"662","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000100336"
"663","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000100336"
"664","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000100336"
"665","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000100336"
"666","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000100336"
"667","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000100336"
"668","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000100336"
"669","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000100336"
"670","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000128284"
"671","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000128284"
"672","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000128284"
"673","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000128284"
